nuts_id,nuts_year,year,value,variable,description,unit,nuts_name
UKJ1,2006,2009,16.33,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ2,2006,2009,16.13,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Surrey, East and West Sussex"
UKJ3,2006,2009,15.87,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Hampshire and Isle of Wight
UKJ4,2006,2009,17.69,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Kent
UKK1,2006,2009,15.23,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK2,2006,2009,14.11,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Dorset and Somerset
UKK3,2006,2009,14.26,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cornwall and Isles of Scilly
UKK4,2006,2009,12.68,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Devon
UKL1,2006,2009,10.99,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Wales and The Valleys
UKL2,2006,2009,11.94,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Wales
UKM2,2006,2009,9.01,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Eastern Scotland
UKM3,2006,2009,8.79,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South Western Scotland
UKM5,2006,2009,10.0,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North Eastern Scotland
UKM6,2006,2009,7.44,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Highlands and Islands
UKN0,2006,2009,9.3,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Northern Ireland
UKC1,2010,2010,12.18,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Tees Valley and Durham
UKC2,2010,2010,10.88,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Northumberland and Tyne and Wear
UKD1,2010,2010,9.9,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cumbria
UKD3,2010,2010,15.31,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Greater Manchester
UKD4,2010,2010,12.55,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Lancashire
UKD6,2010,2010,13.81,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cheshire
UKD7,2010,2010,14.51,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Merseyside
UKE1,2010,2010,17.17,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Yorkshire and Northern Lincolnshire
UKE2,2010,2010,13.02,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North Yorkshire
UKE3,2010,2010,16.23,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South Yorkshire
UKE4,2010,2010,14.76,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Yorkshire
UKF1,2010,2010,16.14,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Derbyshire and Nottinghamshire
UKF2,2010,2010,16.55,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Leicestershire, Rutland and Northamptonshire"
UKF3,2010,2010,17.54,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Lincolnshire
UKG1,2010,2010,14.55,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Herefordshire, Worcestershire and Warwickshire"
UKG2,2010,2010,13.54,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Shropshire and Staffordshire
UKG3,2010,2010,17.29,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Midlands
UKH1,2010,2010,16.64,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Anglia
UKH2,2010,2010,16.71,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Bedfordshire and Hertfordshire
UKH3,2010,2010,17.28,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Essex
UKI1,2010,2010,21.28,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Inner London
UKI2,2010,2010,18.37,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Outer London
UKJ1,2010,2010,15.98,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ2,2010,2010,14.54,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Surrey, East and West Sussex"
UKJ3,2010,2010,14.81,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Hampshire and Isle of Wight
UKJ4,2010,2010,15.99,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Kent
UKK1,2010,2010,14.53,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK2,2010,2010,13.33,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Dorset and Somerset
UKK3,2010,2010,13.6,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cornwall and Isles of Scilly
UKK4,2010,2010,12.18,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Devon
UKL1,2010,2010,10.72,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Wales and The Valleys
UKL2,2010,2010,11.0,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Wales
UKM2,2010,2010,10.22,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Eastern Scotland
UKM3,2010,2010,9.96,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South Western Scotland
UKM5,2010,2010,10.39,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North Eastern Scotland
UKM6,2010,2010,8.18,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Highlands and Islands
UKN0,2010,2010,9.93,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Northern Ireland
UKC1,2010,2011,12.52,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Tees Valley and Durham
UKC2,2010,2011,11.12,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Northumberland and Tyne and Wear
UKD1,2010,2011,10.17,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cumbria
UKD3,2010,2011,16.16,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Greater Manchester
UKD4,2010,2011,13.24,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Lancashire
UKD6,2010,2011,14.75,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cheshire
UKD7,2010,2011,15.32,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Merseyside
UKE1,2010,2011,17.96,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Yorkshire and Northern Lincolnshire
UKE2,2010,2011,13.64,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North Yorkshire
UKE3,2010,2011,17.04,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South Yorkshire
UKE4,2010,2011,15.56,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Yorkshire
UKF1,2010,2011,16.9,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Derbyshire and Nottinghamshire
UKF2,2010,2011,17.68,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Leicestershire, Rutland and Northamptonshire"
UKF3,2010,2011,18.47,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Lincolnshire
UKG1,2010,2011,15.54,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Herefordshire, Worcestershire and Warwickshire"
UKG2,2010,2011,14.61,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Shropshire and Staffordshire
UKG3,2010,2011,18.31,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Midlands
UKH1,2010,2011,17.88,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Anglia
UKH2,2010,2011,18.9,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Bedfordshire and Hertfordshire
UKH3,2010,2011,18.74,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Essex
UKI1,2010,2011,23.31,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Inner London
UKI2,2010,2011,20.44,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Outer London
UKJ1,2010,2011,17.59,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ2,2010,2011,16.86,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Surrey, East and West Sussex"
UKJ3,2010,2011,16.65,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Hampshire and Isle of Wight
UKJ4,2010,2011,17.23,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Kent
UKK1,2010,2011,15.73,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK2,2010,2011,14.7,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Dorset and Somerset
UKK3,2010,2011,15.21,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cornwall and Isles of Scilly
UKK4,2010,2011,13.51,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Devon
UKL1,2010,2011,11.7,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Wales and The Valleys
UKL2,2010,2011,12.26,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Wales
UKM2,2010,2011,10.24,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Eastern Scotland
UKM3,2010,2011,10.06,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South Western Scotland
UKM5,2010,2011,11.11,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North Eastern Scotland
UKM6,2010,2011,8.51,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Highlands and Islands
UKN0,2010,2011,9.98,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Northern Ireland
UKC1,2010,2012,11.07,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Tees Valley and Durham
UKC2,2010,2012,9.85,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Northumberland and Tyne and Wear
UKD1,2010,2012,8.85,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cumbria
UKD3,2010,2012,13.83,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Greater Manchester
UKD4,2010,2012,11.58,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Lancashire
UKD6,2010,2012,13.05,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Cheshire
UKD7,2010,2012,13.43,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Merseyside
UKE1,2010,2012,15.89,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,East Yorkshire and Northern Lincolnshire
UKE2,2010,2012,12.12,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,North Yorkshire
UKE3,2010,2012,14.86,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,South Yorkshire
UKE4,2010,2012,13.48,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,West Yorkshire
UKF1,2010,2012,14.74,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Derbyshire and Nottinghamshire
UKF2,2010,2012,15.35,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Leicestershire, Rutland and Northamptonshire"
UKF3,2010,2012,16.23,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Lincolnshire
UKG1,2010,2012,13.58,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,"Herefordshire, Worcestershire and Warwickshire"
UKG2,2010,2012,12.84,air_pollution_mean_pm10,Mean PM10 particulate background pollution,µg m^-3,Shropshire and Staffordshire
