lep_id,lep_year,year,value,variable,description,unit,lep_name
E37000035,2017,2017,10.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Thames Valley Berkshire
E37000035,2017,2018,10.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Thames Valley Berkshire
E37000036,2017,2013,4.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,The Marches
E37000036,2017,2014,4.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,The Marches
E37000036,2017,2015,4.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,The Marches
E37000036,2017,2016,4.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,The Marches
E37000036,2017,2017,5.1,aps_econ_active_stem_density_data,STEM employee density,Percentage,The Marches
E37000036,2017,2018,4.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,The Marches
E37000037,2017,2013,7.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,West of England
E37000037,2017,2014,8.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,West of England
E37000037,2017,2015,7.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,West of England
E37000037,2017,2016,7.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,West of England
E37000037,2017,2017,8.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,West of England
E37000037,2017,2018,7.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,West of England
E37000038,2017,2013,4.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,Worcestershire
E37000038,2017,2014,6.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Worcestershire
E37000038,2017,2015,4.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Worcestershire
E37000038,2017,2016,5.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,Worcestershire
E37000038,2017,2017,5.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Worcestershire
E37000038,2017,2018,5.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Worcestershire
E37000039,2017,2013,4.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,"York, North Yorkshire and East Riding"
E37000039,2017,2014,4.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,"York, North Yorkshire and East Riding"
E37000039,2017,2015,3.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,"York, North Yorkshire and East Riding"
E37000039,2017,2016,4.4,aps_econ_active_stem_density_data,STEM employee density,Percentage,"York, North Yorkshire and East Riding"
E37000039,2017,2017,4.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,"York, North Yorkshire and East Riding"
E37000039,2017,2018,4.4,aps_econ_active_stem_density_data,STEM employee density,Percentage,"York, North Yorkshire and East Riding"
E37000001,2017,2013,13000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Black Country
E37000001,2017,2014,15400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Black Country
E37000001,2017,2015,17000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Black Country
E37000001,2017,2016,16200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Black Country
E37000001,2017,2017,16300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Black Country
E37000001,2017,2018,18600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Black Country
E37000002,2017,2013,17000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Buckinghamshire Thames Valley
E37000002,2017,2014,20600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Buckinghamshire Thames Valley
E37000002,2017,2015,17600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Buckinghamshire Thames Valley
E37000002,2017,2016,18200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Buckinghamshire Thames Valley
E37000002,2017,2017,19200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Buckinghamshire Thames Valley
E37000002,2017,2018,17400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Buckinghamshire Thames Valley
E37000003,2017,2013,31100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cheshire and Warrington
E37000003,2017,2014,32300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cheshire and Warrington
E37000003,2017,2015,27500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cheshire and Warrington
E37000003,2017,2016,26000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cheshire and Warrington
E37000003,2017,2017,28700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cheshire and Warrington
E37000003,2017,2018,31600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cheshire and Warrington
E37000004,2017,2013,57000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Coast to Capital
E37000004,2017,2014,55400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Coast to Capital
E37000004,2017,2015,56400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Coast to Capital
E37000004,2017,2016,69900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Coast to Capital
E37000004,2017,2017,66300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Coast to Capital
E37000004,2017,2018,73500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Coast to Capital
E37000005,2017,2013,6400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cornwall and Isles of Scilly
E37000005,2017,2014,10200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cornwall and Isles of Scilly
E37000005,2017,2015,6500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cornwall and Isles of Scilly
E37000005,2017,2016,10200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cornwall and Isles of Scilly
E37000005,2017,2017,6800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cornwall and Isles of Scilly
E37000005,2017,2018,11500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cornwall and Isles of Scilly
E37000006,2017,2013,22800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Coventry and Warwickshire
E37000006,2017,2014,28000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Coventry and Warwickshire
E37000006,2017,2015,32700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Coventry and Warwickshire
E37000006,2017,2016,31000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Coventry and Warwickshire
E37000006,2017,2017,30300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Coventry and Warwickshire
E37000006,2017,2018,32700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Coventry and Warwickshire
E37000007,2017,2013,9400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cumbria
E37000007,2017,2014,8300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cumbria
E37000007,2017,2015,8300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cumbria
E37000007,2017,2016,10100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cumbria
E37000007,2017,2017,10400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cumbria
E37000007,2017,2018,10100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Cumbria
E37000008,2017,2013,47000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000008,2017,2014,48700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000008,2017,2015,64400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000008,2017,2016,50600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000008,2017,2017,50100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000008,2017,2018,50400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000009,2017,2013,19100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Dorset
E37000009,2017,2014,16900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Dorset
E37000009,2017,2015,18100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Dorset
E37000009,2017,2016,17400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Dorset
E37000009,2017,2017,13700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Dorset
E37000009,2017,2018,17200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Dorset
E37000010,2017,2013,61200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Enterprise M3
E37000010,2017,2014,54600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Enterprise M3
E37000010,2017,2015,69900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Enterprise M3
E37000010,2017,2016,73900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Enterprise M3
E37000010,2017,2017,67200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Enterprise M3
E37000010,2017,2018,63600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Enterprise M3
E37000011,2017,2013,15400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Gloucestershire
E37000011,2017,2014,22400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Gloucestershire
E37000011,2017,2015,19100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Gloucestershire
E37000011,2017,2016,21400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Gloucestershire
E37000011,2017,2017,22300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Gloucestershire
E37000011,2017,2018,20000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Gloucestershire
E37000012,2017,2013,35200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Birmingham and Solihull
E37000012,2017,2014,40500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Birmingham and Solihull
E37000012,2017,2015,42300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Birmingham and Solihull
E37000012,2017,2016,43800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Birmingham and Solihull
E37000012,2017,2017,40500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Birmingham and Solihull
E37000012,2017,2018,52400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Birmingham and Solihull
E37000042,2017,2013,56700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Cambridge and Greater Peterborough
E37000042,2017,2014,54200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Cambridge and Greater Peterborough
E37000042,2017,2015,61800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Cambridge and Greater Peterborough
E37000042,2017,2016,63100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Cambridge and Greater Peterborough
E37000042,2017,2017,56200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Cambridge and Greater Peterborough
E37000042,2017,2018,65300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Cambridge and Greater Peterborough
E37000014,2017,2013,14600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Lincolnshire
E37000014,2017,2014,17700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Lincolnshire
E37000014,2017,2015,16600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Lincolnshire
E37000014,2017,2016,17400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Lincolnshire
E37000014,2017,2017,18900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Lincolnshire
E37000014,2017,2018,15700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Lincolnshire
E37000015,2017,2013,56100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Manchester
E37000015,2017,2014,59400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Manchester
E37000015,2017,2015,65100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Manchester
E37000015,2017,2016,62800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Manchester
E37000015,2017,2017,59200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Manchester
E37000015,2017,2018,65400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Greater Manchester
E37000016,2017,2013,24900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Heart of the South West
E37000016,2017,2014,34600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Heart of the South West
E37000016,2017,2015,37200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Heart of the South West
E37000016,2017,2016,28000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Heart of the South West
E37000016,2017,2017,33900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Heart of the South West
E37000016,2017,2018,38100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Heart of the South West
E37000017,2017,2013,40500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Hertfordshire
E37000017,2017,2014,41000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Hertfordshire
E37000017,2017,2015,35700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Hertfordshire
E37000017,2017,2016,41700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Hertfordshire
E37000017,2017,2017,40100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Hertfordshire
E37000017,2017,2018,37200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Hertfordshire
