NUTS_CODE,NUTS_BN_CODE
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
EL51,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO07,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO0,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
NO071,1553
